unit_number,cycle,op1,op2,predicted_RUL,RUL,error,risk_level,sensor_2,sensor_3,sensor_4,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21
30,100,-0.0012,-0.0005,109.55749,158,48.44251251220703,Low,642.78,1580.72,1405.44,554.01,2388.1,9045.85,47.61,521.49,2388.14,8130.58,8.463,394,38.74,23.302
30,101,0.0026,-0.0004,97.774734,157,59.22526550292969,Low,642.47,1588.53,1406.65,553.45,2388.17,9052.99,47.59,521.75,2388.15,8125.09,8.4654,392,38.88,23.2637
30,102,-0.002,0.0,106.06515,156,49.934852600097656,Low,642.76,1586.5,1404.63,553.09,2388.15,9053.98,47.51,521.52,2388.11,8133.2,8.3959,391,38.74,23.2167
30,103,0.0004,-0.0005,105.28107,155,49.71893310546875,Low,642.45,1587.36,1405.91,553.79,2388.09,9051.3,47.67,521.89,2388.08,8132.29,8.4087,392,38.92,23.2387
30,104,-0.0007,-0.0001,100.64137,154,53.35862731933594,Low,641.81,1595.95,1401.04,552.88,2388.16,9052.69,47.61,521.28,2388.13,8123.55,8.4381,392,38.93,23.2933
30,105,0.001,0.0001,111.694046,153,41.30595397949219,Low,642.39,1588.77,1412.95,553.42,2388.14,9043.19,47.51,521.89,2388.14,8136.87,8.4268,394,38.74,23.3247
30,106,-0.0001,-0.0003,98.29171,152,53.708290100097656,Low,642.37,1588.96,1406.08,552.45,2388.18,9051.31,47.64,521.42,2388.08,8131.02,8.4636,393,38.7,23.3614
30,107,0.0019,0.0,95.9107,151,55.08930206298828,Low,642.63,1587.06,1410.44,553.24,2388.11,9040.79,47.53,521.51,2388.15,8127.2,8.4568,393,38.67,23.2437
30,108,0.0029,-0.0001,88.34943,150,61.65057373046875,Low,643.02,1587.58,1407.84,552.68,2388.11,9050.77,47.61,521.86,2388.12,8133.47,8.4536,393,38.84,23.3552
30,109,0.0008,-0.0001,84.36531,149,64.63468933105469,Low,643.27,1596.08,1408.23,552.99,2388.14,9045.79,47.43,522.07,2388.14,8127.1,8.4491,392,39.01,23.3615
30,110,-0.0019,-0.0001,94.43273,148,53.56726837158203,Low,642.7,1590.37,1413.29,553.36,2388.17,9053.52,47.55,520.85,2388.11,8127.91,8.42,394,38.58,23.3288
30,111,0.0008,0.0003,84.87035,147,62.12964630126953,Low,642.69,1588.29,1408.97,552.99,2388.12,9045.11,47.59,520.75,2388.14,8129.71,8.461,393,38.78,23.174
30,112,0.0013,0.0001,69.67201,146,76.32798767089844,Low,642.51,1591.48,1413.45,552.9,2388.18,9045.51,47.69,521.02,2388.19,8125.47,8.4475,394,38.74,23.289
30,113,-0.0024,-0.0002,89.7209,145,55.27909851074219,Low,642.6,1588.3,1411.19,553.05,2388.2,9044.32,47.66,521.54,2388.09,8124.21,8.4498,391,38.88,23.315
30,114,-0.0009,0.0001,94.26231,144,49.737693786621094,Low,642.64,1583.74,1409.51,553.33,2388.09,9049.03,47.68,521.18,2388.16,8126.02,8.4555,394,38.77,23.2791
30,115,-0.0012,-0.0002,86.38314,143,56.616859436035156,Low,642.54,1591.25,1403.6,552.9,2388.16,9054.25,47.63,521.44,2388.12,8136.15,8.4428,393,38.68,23.1991
30,116,0.0023,-0.0001,82.806015,142,59.19398498535156,Low,642.38,1597.03,1407.75,553.15,2388.12,9056.2,47.48,521.42,2388.1,8124.13,8.4357,395,38.64,23.1798
30,117,0.0029,-0.0003,71.738365,141,69.26163482666016,Low,643.11,1588.72,1407.63,553.29,2388.11,9055.22,47.63,520.95,2388.12,8133.01,8.488,394,38.68,23.1975
30,118,0.0028,0.0005,104.30444,140,35.695556640625,Low,642.4,1579.87,1405.19,553.85,2388.15,9042.27,47.69,521.13,2388.15,8131.05,8.3993,392,38.84,23.3006
30,119,0.0026,-0.0004,80.7129,139,58.28710174560547,Low,642.95,1592.16,1414.88,552.62,2388.09,9058.9,47.46,521.34,2388.06,8133.16,8.4754,394,38.88,23.3149
30,120,0.003,-0.0002,78.92798,138,59.072021484375,Low,643.18,1588.06,1414.47,554.07,2388.06,9046.62,47.51,520.96,2388.17,8132.34,8.4466,395,38.7,23.2625
30,121,0.0001,-0.0003,71.50202,137,65.49797821044922,Low,643.06,1586.15,1411.87,552.71,2388.19,9050.18,47.6,521.24,2388.17,8131.54,8.4445,395,38.84,23.2593
30,122,0.0004,0.0004,81.87108,136,54.12892150878906,Low,642.63,1588.89,1407.93,553.46,2388.12,9042.39,47.56,521.59,2388.18,8132.19,8.4428,392,38.8,23.2868
30,123,-0.0011,0.0,82.442795,135,52.55720520019531,Low,643.41,1592.67,1407.24,553.22,2388.08,9048.62,47.65,521.65,2388.14,8125.49,8.4908,393,38.73,23.2008
30,124,0.0011,0.0,79.59324,134,54.406761169433594,Low,643.13,1596.22,1415.82,553.34,2388.1,9047.15,47.48,521.58,2388.15,8130.19,8.4534,394,38.77,23.3167
30,125,-0.0008,0.0001,83.77873,133,49.22126770019531,Low,643.02,1592.82,1411.33,552.66,2388.11,9050.83,47.5,521.36,2388.17,8118.4,8.4247,393,38.89,23.2596
30,126,0.0018,-0.0001,73.95063,132,58.04936981201172,Low,642.87,1588.74,1408.33,552.8,2388.11,9048.06,47.53,521.0,2388.12,8135.48,8.4811,392,38.88,23.2379
30,127,0.001,0.0001,79.804634,131,51.19536590576172,Low,642.31,1593.68,1420.67,553.57,2388.17,9053.62,47.61,521.37,2388.17,8126.09,8.4326,394,38.54,23.242
30,128,0.0033,-0.0003,62.274586,130,67.72541427612305,Low,643.32,1599.45,1418.34,552.9,2388.12,9059.98,47.6,521.55,2388.09,8128.33,8.469,394,38.93,23.2936
30,129,-0.0027,0.0002,84.75048,129,44.24951934814453,Low,642.39,1594.17,1407.7,553.22,2388.12,9050.16,47.49,521.24,2388.13,8130.79,8.4487,393,38.76,23.2551
30,130,-0.001,0.0004,91.11871,128,36.88128662109375,Low,642.48,1584.56,1408.36,553.1,2388.1,9042.68,47.67,521.08,2388.16,8126.61,8.437,393,38.83,23.2524
30,131,0.0022,0.0004,70.99577,127,56.00422668457031,Low,642.7,1591.77,1414.51,553.25,2388.15,9044.85,47.68,521.04,2388.13,8128.27,8.482,395,38.69,23.215
30,132,0.0024,0.0004,77.57168,126,48.428321838378906,Low,642.64,1585.55,1409.46,553.42,2388.11,9048.79,47.65,521.54,2388.13,8133.67,8.4674,394,38.75,23.2669
30,133,0.0048,-0.0001,93.374214,125,31.62578582763672,Low,643.06,1588.79,1411.72,553.21,2388.13,9060.02,47.44,521.05,2388.14,8133.42,8.4178,391,38.83,23.2565
30,134,0.001,-0.0001,69.900764,124,54.09923553466797,Low,643.22,1590.59,1411.39,553.16,2388.12,9049.77,47.72,521.37,2388.17,8134.25,8.4408,393,38.83,23.1499
30,135,0.0016,0.0,83.54656,123,39.45343780517578,Low,642.49,1588.29,1414.77,552.66,2388.07,9052.83,47.66,521.37,2388.12,8124.22,8.4084,393,38.82,23.1436
30,136,0.0007,-0.0003,98.78456,122,23.215438842773438,Low,642.5,1588.14,1413.05,553.58,2388.11,9051.74,47.57,521.38,2388.17,8135.64,8.4184,392,38.81,23.3329
30,137,-0.0012,-0.0005,77.67483,121,43.325172424316406,Low,642.14,1587.97,1409.25,553.02,2388.17,9061.5,47.69,521.39,2388.19,8128.21,8.4531,393,38.86,23.1038
30,138,-0.0037,0.0001,60.697586,120,59.30241394042969,Low,643.39,1594.03,1412.87,553.62,2388.18,9054.75,47.78,520.6,2388.16,8129.88,8.4397,393,38.63,23.2296
30,139,-0.0017,0.0005,84.93836,119,34.06163787841797,Low,642.72,1590.54,1409.49,553.06,2388.1,9045.65,47.64,521.13,2388.13,8129.56,8.4639,392,38.77,23.2608
30,140,0.0004,0.0004,82.54686,118,35.45314025878906,Low,642.85,1592.62,1409.36,553.54,2388.1,9052.97,47.56,520.91,2388.14,8133.37,8.4181,396,38.84,23.23
30,141,0.0029,-0.0001,75.09025,117,41.909751892089844,Low,642.88,1587.28,1408.47,553.97,2388.12,9047.57,47.52,521.21,2388.17,8126.74,8.4387,394,38.71,23.2304
30,142,0.0004,0.0,68.48203,116,47.517967224121094,Low,642.56,1597.45,1416.65,553.72,2388.15,9049.64,47.45,521.02,2388.13,8130.54,8.4902,394,38.77,23.2319
30,143,-0.0036,0.0,72.99166,115,42.008338928222656,Low,642.54,1599.22,1408.62,553.01,2388.12,9057.71,47.61,521.32,2388.13,8135.44,8.4829,393,38.78,23.3175
31,1,-0.0019,-0.0004,213.894,203,-10.893997192382812,Low,642.75,1582.03,1392.43,554.8,2388.0,9062.13,47.31,522.36,2388.0,8150.89,8.4028,394,38.83,23.4048
31,2,-0.0016,-0.0001,206.0796,202,-4.0796051025390625,Low,642.02,1586.39,1398.94,554.04,2388.03,9064.71,47.43,522.91,2387.99,8149.72,8.4148,391,39.03,23.2768
31,3,-0.0043,0.0004,189.86711,201,11.132888793945312,Low,642.36,1590.2,1405.66,553.85,2388.05,9069.69,47.37,522.43,2388.02,8152.35,8.4092,391,38.99,23.3628
31,4,-0.0011,-0.0001,204.1849,200,-4.184906005859375,Low,642.18,1582.1,1395.35,554.74,2387.99,9073.29,47.41,522.35,2388.04,8145.92,8.443,392,38.96,23.3472
31,5,-0.0039,0.0005,207.1218,199,-8.121795654296875,Low,642.23,1582.58,1401.53,554.52,2388.05,9066.53,47.12,522.44,2388.03,8150.46,8.4152,393,38.92,23.4112
31,6,-0.0025,-0.0003,221.78389,198,-23.783889770507812,Low,642.3,1581.37,1393.71,554.89,2388.0,9069.58,47.33,522.43,2388.01,8149.42,8.395,391,39.03,23.4342
31,7,0.0007,0.0004,200.8318,197,-3.8318023681640625,Low,641.61,1588.16,1404.37,554.52,2388.01,9068.78,47.35,522.7,2388.03,8146.65,8.3915,393,38.99,23.4166
31,8,0.0032,0.0005,197.48259,196,-1.4825897216796875,Low,642.21,1587.75,1402.96,554.7,2388.05,9069.05,47.3,522.45,2387.99,8151.01,8.3934,391,38.82,23.4539
31,9,0.0034,0.0002,191.19467,195,3.805328369140625,Low,642.1,1589.82,1396.67,554.63,2388.02,9073.83,47.36,521.6,2387.98,8146.77,8.4147,391,39.03,23.4222
31,10,-0.0041,-0.0001,202.67436,194,-8.674362182617188,Low,642.06,1585.22,1401.2,554.32,2388.05,9064.33,47.23,522.16,2388.01,8150.05,8.4347,392,38.93,23.3936
31,11,0.0031,0.0005,197.50636,193,-4.5063629150390625,Low,642.65,1583.66,1397.99,554.36,2387.99,9061.68,47.38,522.03,2387.93,8149.58,8.4182,391,39.03,23.3494
31,12,0.0023,0.0005,194.11661,192,-2.116607666015625,Low,642.57,1587.04,1400.43,554.68,2388.02,9070.44,47.4,522.41,2388.03,8146.59,8.4321,393,39.07,23.4881
31,13,-0.0017,0.0002,185.97784,191,5.02215576171875,Low,642.13,1593.63,1401.68,554.06,2388.0,9072.87,47.34,522.14,2388.02,8149.37,8.438,393,39.07,23.4031
31,14,-0.0009,0.0001,183.33727,190,6.6627349853515625,Low,642.44,1588.17,1404.85,554.45,2388.0,9061.95,47.26,522.61,2388.06,8149.98,8.3771,391,38.9,23.4801
31,15,-0.0016,0.0001,190.80699,189,-1.8069915771484375,Low,642.39,1584.6,1395.83,553.94,2388.02,9071.24,46.99,522.28,2388.04,8143.44,8.42,391,38.88,23.5658
31,16,0.0007,0.0001,174.27914,188,13.720855712890625,Low,642.43,1590.67,1398.74,555.23,2388.02,9071.41,47.38,522.35,2388.05,8150.19,8.4152,391,39.18,23.402
31,17,0.0035,-0.0004,189.47986,187,-2.4798583984375,Low,642.08,1583.92,1397.59,553.83,2388.03,9069.02,47.38,521.93,2387.99,8145.86,8.3953,390,39.07,23.3866
31,18,0.0008,0.0005,212.83083,186,-26.830825805664062,Low,641.91,1588.3,1398.7,553.91,2388.03,9063.58,47.24,522.93,2388.03,8148.41,8.4446,391,39.04,23.4465
31,19,0.0037,-0.0002,191.79482,185,-6.7948150634765625,Low,642.39,1585.61,1396.85,554.03,2387.98,9068.32,47.18,522.12,2388.01,8148.79,8.3832,393,38.93,23.3354
31,20,-0.0022,0.0001,177.9463,184,6.0536956787109375,Low,642.32,1588.07,1398.0,553.98,2388.0,9063.26,47.16,521.9,2387.97,8149.66,8.4254,392,38.92,23.3786
31,21,-0.0026,0.0003,179.96129,183,3.0387115478515625,Low,642.17,1594.85,1395.18,553.61,2388.02,9065.76,47.12,521.8,2388.03,8144.88,8.4145,392,39.11,23.338
31,22,0.0019,0.0001,194.42838,182,-12.428375244140625,Low,642.0,1588.35,1402.57,553.58,2387.99,9067.65,47.31,521.62,2388.05,8142.12,8.4022,392,38.97,23.2933
31,23,-0.0006,0.0005,185.97305,181,-4.973052978515625,Low,642.13,1587.68,1397.45,553.98,2387.99,9062.72,47.1,522.0,2388.05,8147.64,8.3983,393,39.18,23.2796
31,24,0.0004,0.0003,182.21518,180,-2.215179443359375,Low,642.07,1589.34,1403.06,554.28,2387.96,9063.5,47.24,522.31,2387.97,8151.71,8.3813,394,38.86,23.3018
31,25,-0.0003,0.0001,170.36282,179,8.637176513671875,Low,642.25,1587.44,1409.04,554.05,2388.03,9072.47,47.35,522.36,2388.06,8141.49,8.3836,391,38.91,23.3909
31,26,-0.0022,-0.0004,181.19073,178,-3.19073486328125,Low,641.65,1583.65,1398.16,553.97,2388.06,9064.93,47.25,522.22,2388.03,8143.88,8.4176,390,39.1,23.3699
31,27,0.0045,0.0004,166.03279,177,10.967208862304688,Low,642.26,1585.41,1404.98,553.75,2388.02,9072.42,47.28,522.03,2388.02,8149.53,8.4495,392,38.93,23.4052
31,28,-0.004,-0.0001,164.91397,176,11.086029052734375,Low,642.16,1586.97,1403.43,554.31,2387.99,9071.62,47.35,521.95,2387.99,8146.4,8.4203,392,38.97,23.4235
31,29,0.0037,-0.0002,179.15948,175,-4.15948486328125,Low,642.51,1588.82,1403.44,553.72,2387.98,9065.68,47.43,521.94,2388.04,8149.85,8.4072,393,38.87,23.4764
31,30,-0.0036,-0.0004,169.16867,174,4.831329345703125,Low,642.46,1588.84,1404.76,553.99,2387.95,9051.87,47.11,522.05,2387.95,8143.63,8.4061,392,39.05,23.4779
31,31,0.001,0.0003,174.34258,173,-1.3425750732421875,Low,642.61,1588.22,1410.84,555.05,2388.03,9069.81,47.16,522.6,2388.0,8146.05,8.418,392,39.11,23.4044
31,32,0.0018,0.0003,174.50192,172,-2.501922607421875,Low,642.95,1584.51,1403.74,554.71,2388.01,9071.3,47.27,522.14,2388.04,8149.78,8.4017,390,39.01,23.3519
31,33,0.0008,0.0002,157.73918,171,13.260818481445312,Low,642.08,1595.79,1392.6,553.75,2388.02,9072.01,47.21,522.18,2388.01,8147.3,8.4335,393,38.86,23.3389
31,34,-0.0011,0.0001,160.87335,170,9.12664794921875,Low,642.53,1591.95,1401.83,554.3,2388.0,9070.48,47.28,521.97,2387.99,8142.47,8.4023,391,38.96,23.4421
31,35,-0.0026,-0.0001,160.87099,169,8.129013061523438,Low,642.12,1586.98,1402.69,554.06,2388.08,9072.2,47.24,522.31,2388.07,8147.83,8.3896,393,39.07,23.3133
31,36,-0.0004,-0.0003,181.68842,168,-13.68841552734375,Low,641.6,1589.35,1399.91,554.38,2388.05,9071.28,47.3,522.38,2388.02,8140.98,8.38,393,39.01,23.4454
31,37,0.0011,-0.0,166.15926,167,0.8407440185546875,Low,642.53,1586.24,1401.89,554.44,2388.01,9069.23,47.24,522.0,2388.0,8156.39,8.4056,392,38.87,23.4512
31,38,0.0007,-0.0003,158.51044,166,7.48956298828125,Low,642.42,1584.27,1400.51,554.32,2387.98,9069.72,47.29,522.26,2388.05,8145.57,8.3935,392,38.96,23.3751
31,39,0.0019,0.0004,185.1464,165,-20.146392822265625,Low,642.09,1593.81,1390.08,554.38,2387.98,9067.18,47.16,522.27,2388.01,8153.6,8.4187,392,39.05,23.3058
31,40,0.0006,0.0003,159.68219,164,4.31781005859375,Low,642.47,1593.43,1400.68,553.89,2388.02,9068.44,47.19,521.78,2388.05,8149.34,8.3996,393,38.99,23.3508
31,41,-0.0041,-0.0003,168.38974,163,-5.389739990234375,Low,642.81,1579.86,1403.83,554.44,2388.04,9067.59,47.44,522.19,2388.06,8147.27,8.4327,392,38.96,23.4363
31,42,-0.0019,0.0002,153.85512,162,8.144882202148438,Low,642.38,1579.73,1396.21,554.11,2388.04,9065.46,47.32,522.13,2388.03,8145.52,8.3921,392,38.8,23.3529
31,43,-0.0008,-0.0004,160.29329,161,0.7067108154296875,Low,642.54,1590.85,1397.65,554.47,2388.01,9063.47,47.32,522.39,2388.02,8143.83,8.3918,392,39.05,23.2991
31,44,0.0012,-0.0001,159.27858,160,0.7214202880859375,Low,642.18,1586.51,1400.68,554.12,2388.02,9069.41,47.35,522.25,2388.03,8145.44,8.3884,392,38.99,23.341
31,45,0.0022,0.0002,152.00072,159,6.9992828369140625,Low,642.23,1590.12,1406.0,554.07,2388.07,9071.19,47.29,522.22,2388.0,8146.68,8.3971,393,38.97,23.4412
31,46,0.003,0.0003,154.08517,158,3.914825439453125,Low,642.31,1591.34,1403.38,554.18,2388.02,9067.23,47.14,522.22,2388.03,8146.6,8.3988,393,39.08,23.4096
31,47,-0.0043,-0.0003,158.21928,157,-1.2192840576171875,Low,642.1,1588.21,1390.26,554.0,2388.06,9069.33,47.22,521.93,2388.0,8148.1,8.4189,393,39.0,23.3081
31,48,-0.0014,-0.0002,154.39691,156,1.60308837890625,Low,642.02,1584.11,1407.92,553.78,2388.02,9065.87,47.21,521.92,2388.05,8149.73,8.4238,393,38.81,23.446
31,49,0.0001,0.0003,148.46835,155,6.531646728515625,Low,642.31,1584.23,1406.17,554.13,2388.05,9067.64,47.27,522.35,2388.0,8148.41,8.4102,393,38.84,23.4215
31,50,0.0032,0.0001,152.76672,154,1.2332763671875,Low,641.81,1582.68,1401.52,554.81,2388.0,9059.24,47.53,521.98,2388.0,8154.97,8.3998,391,38.9,23.4522
31,51,-0.0003,-0.0001,157.09259,153,-4.09259033203125,Low,642.09,1586.78,1401.27,553.79,2388.02,9066.7,47.25,522.24,2387.93,8143.97,8.4,391,38.94,23.4309
31,52,0.0017,0.0,158.65154,152,-6.6515350341796875,Low,642.09,1588.24,1401.76,554.26,2388.04,9065.91,47.37,522.37,2388.02,8153.63,8.4095,391,39.04,23.2632
31,53,0.002,0.0002,157.49072,151,-6.49072265625,Low,642.42,1594.2,1406.12,553.88,2387.99,9070.75,47.34,522.57,2388.02,8147.82,8.4223,392,39.02,23.4054
31,54,0.0008,0.0001,137.81717,150,12.182830810546875,Low,642.37,1594.56,1399.04,554.32,2388.01,9074.51,47.31,521.64,2388.06,8147.86,8.3937,393,38.89,23.3696
31,55,-0.0027,0.0002,127.715256,149,21.284744262695312,Low,642.45,1586.1,1395.41,553.96,2388.05,9065.87,47.38,521.85,2388.05,8143.89,8.4335,392,38.96,23.334
31,56,0.0006,0.0004,146.52655,148,1.47344970703125,Low,642.48,1585.19,1399.51,554.01,2387.98,9063.22,47.44,522.45,2388.04,8150.79,8.3971,393,38.89,23.3958
31,57,-0.0021,0.0002,136.53061,147,10.469390869140625,Low,641.9,1585.35,1396.4,554.03,2388.05,9064.63,47.59,522.15,2388.05,8151.08,8.4186,393,39.0,23.4523
31,58,-0.0021,0.0003,135.17722,146,10.822784423828125,Low,642.59,1591.0,1402.9,554.97,2388.05,9070.21,47.4,522.11,2388.02,8145.97,8.3897,392,38.9,23.3607
31,59,0.0025,0.0001,137.55006,145,7.4499359130859375,Low,641.57,1584.07,1404.16,553.38,2388.04,9066.15,47.28,521.35,2388.07,8152.0,8.4344,393,38.91,23.3808
31,60,-0.0001,0.0001,151.13301,144,-7.1330108642578125,Low,642.27,1590.04,1397.9,553.84,2388.05,9055.2,47.25,521.94,2388.05,8152.88,8.4459,392,39.04,23.3895
31,61,-0.0002,-0.0003,141.59654,143,1.4034576416015625,Low,642.13,1587.6,1402.34,554.01,2388.05,9069.06,47.43,521.93,2388.01,8149.19,8.4456,392,38.97,23.2519
31,62,-0.001,0.0003,140.27827,142,1.7217254638671875,Low,642.15,1584.95,1405.62,554.08,2388.02,9069.54,47.28,522.34,2388.02,8145.99,8.3983,392,39.02,23.3433
31,63,-0.0033,0.0004,130.04628,141,10.953720092773438,Low,642.53,1585.9,1406.57,554.02,2388.05,9066.62,47.26,521.71,2388.07,8143.14,8.3885,393,39.0,23.3643
31,64,-0.001,-0.0001,123.29305,140,16.706947326660156,Low,642.54,1587.26,1404.39,554.28,2388.06,9070.38,47.37,522.15,2388.05,8148.28,8.4408,392,38.79,23.4163
31,65,-0.0019,-0.0001,113.24606,139,25.753936767578125,Low,642.9,1584.79,1410.8,553.92,2388.04,9068.54,47.5,521.76,2387.96,8143.13,8.414,392,38.93,23.3443
31,66,-0.0,0.0005,140.59402,138,-2.594024658203125,Low,641.62,1586.51,1398.67,554.3,2388.05,9071.04,47.27,521.52,2388.02,8150.52,8.4283,392,38.95,23.38
31,67,0.0019,0.0004,139.03465,137,-2.0346527099609375,Low,642.62,1592.76,1405.96,554.42,2388.04,9073.0,47.33,522.05,2388.03,8148.74,8.3459,392,38.98,23.3794
31,68,0.0012,0.0003,131.36879,136,4.6312103271484375,Low,642.69,1593.2,1401.53,553.97,2388.05,9069.9,47.14,521.46,2388.03,8147.67,8.4267,393,39.14,23.2937
31,69,-0.001,-0.0,130.33516,135,4.6648406982421875,Low,641.97,1592.35,1408.29,553.51,2388.02,9068.79,47.33,521.9,2387.97,8152.65,8.4131,393,38.98,23.3664
31,70,-0.0015,0.0001,117.2572,134,16.7427978515625,Low,642.72,1582.6,1402.54,554.51,2388.04,9069.1,47.43,521.83,2388.03,8145.55,8.4307,393,38.8,23.3356
31,71,0.0001,0.0,139.95624,133,-6.95623779296875,Low,642.12,1583.14,1398.02,554.23,2387.92,9063.7,47.31,522.06,2388.03,8148.05,8.4223,391,38.95,23.23
31,72,-0.0025,0.0005,124.64097,132,7.359031677246094,Low,642.96,1588.01,1405.4,553.86,2388.05,9071.62,47.39,522.0,2387.97,8147.35,8.4151,391,38.87,23.3194
31,73,0.0005,0.0001,124.29529,131,6.7047119140625,Low,642.78,1586.09,1398.01,554.02,2388.03,9063.43,47.45,521.66,2388.07,8147.66,8.418,392,38.95,23.3321
31,74,-0.0028,-0.0001,132.77309,130,-2.7730865478515625,Low,642.46,1588.21,1402.35,554.41,2388.07,9063.94,47.48,522.2,2388.0,8143.46,8.4126,391,38.98,23.315
31,75,-0.0002,0.0,137.79959,129,-8.799591064453125,Low,643.07,1581.5,1397.91,554.63,2388.07,9067.32,47.32,521.75,2388.03,8147.08,8.4017,392,39.04,23.2794
31,76,0.0006,-0.0002,136.13397,128,-8.13397216796875,Low,642.39,1585.34,1397.89,554.07,2388.01,9072.1,47.35,521.65,2388.0,8151.0,8.4224,391,38.98,23.2466
31,77,-0.0003,0.0002,125.68435,127,1.3156509399414062,Low,642.13,1590.31,1403.25,554.43,2388.02,9068.6,47.34,522.01,2388.05,8150.25,8.431,393,39.12,23.3713
31,78,-0.0005,0.0004,134.37286,126,-8.37286376953125,Low,642.32,1590.48,1395.27,553.54,2388.01,9066.28,47.36,522.37,2388.1,8145.74,8.3895,391,38.91,23.2972
31,79,0.0043,0.0002,110.5902,125,14.409797668457031,Low,642.29,1587.8,1402.14,554.62,2388.06,9073.48,47.4,521.74,2388.03,8152.49,8.395,393,38.95,23.4022
31,80,0.0037,-0.0003,123.54184,124,0.458160400390625,Low,642.38,1590.9,1400.05,554.07,2388.03,9073.69,47.32,521.7,2388.05,8153.58,8.4166,390,39.09,23.413
31,81,0.0031,-0.0003,111.45193,123,11.548072814941406,Low,642.14,1586.32,1403.24,553.54,2388.05,9066.53,47.48,521.83,2388.01,8149.05,8.4371,391,39.05,23.4232
31,82,-0.0018,0.0005,136.38899,122,-14.388992309570312,Low,641.9,1589.79,1404.23,554.26,2388.02,9068.31,47.26,521.98,2387.98,8147.28,8.3829,391,38.83,23.3627
31,83,0.0003,-0.0002,107.6368,121,13.363197326660156,Low,642.19,1586.91,1407.8,554.43,2388.05,9070.02,47.43,522.08,2388.03,8148.29,8.3972,392,38.91,23.2912
31,84,-0.0045,-0.0003,133.49149,120,-13.491485595703125,Low,641.97,1588.35,1401.76,554.17,2388.07,9059.31,47.3,522.25,2388.01,8149.74,8.4052,392,38.87,23.3891
31,85,-0.001,0.0003,116.871254,119,2.1287460327148438,Low,642.44,1589.28,1404.86,553.87,2387.99,9061.69,47.44,522.45,2388.06,8152.08,8.444,393,38.9,23.4285
31,86,-0.0018,0.0002,124.21492,118,-6.2149200439453125,Low,642.82,1581.26,1399.57,553.75,2388.03,9066.43,47.29,521.88,2388.01,8150.9,8.4223,392,38.93,23.4543
31,87,-0.0034,0.0003,99.20768,117,17.792320251464844,Low,642.09,1582.69,1400.72,554.1,2388.02,9075.98,47.48,522.27,2388.09,8145.36,8.424,394,38.9,23.3501
31,88,-0.0002,-0.0002,121.02678,116,-5.0267791748046875,Low,642.61,1589.19,1401.6,553.83,2388.09,9072.26,47.26,522.02,2388.04,8153.36,8.4177,392,39.01,23.354
31,89,-0.0011,0.0,110.14532,115,4.854682922363281,Low,642.53,1584.58,1406.35,554.09,2387.97,9062.52,47.4,521.7,2388.06,8149.71,8.4312,393,38.95,23.3539
31,90,-0.0014,-0.0001,106.5817,114,7.418296813964844,Low,641.63,1584.83,1399.03,553.68,2387.97,9073.47,47.45,522.3,2388.04,8149.44,8.4317,392,38.76,23.3521
31,91,0.0005,-0.0003,94.08523,113,18.914772033691406,Low,643.04,1582.53,1402.74,553.89,2388.06,9085.68,47.35,521.67,2388.04,8147.78,8.4365,392,38.83,23.3381
31,92,-0.0,-0.0002,106.626305,112,5.373695373535156,Low,642.16,1588.2,1410.41,553.24,2388.0,9064.66,47.48,521.96,2388.03,8151.51,8.4188,392,38.86,23.2338
31,93,-0.002,0.0001,89.36679,111,21.633209228515625,Low,642.35,1577.96,1403.53,553.87,2388.03,9074.33,47.44,521.26,2388.08,8151.06,8.4338,392,38.89,23.298
31,94,0.0028,-0.0002,95.340675,110,14.659324645996094,Low,641.81,1587.82,1406.17,553.8,2388.03,9071.09,47.57,521.58,2388.02,8149.83,8.3995,392,38.9,23.3484
31,95,0.0002,0.0003,108.312706,109,0.6872940063476562,Low,642.24,1591.2,1403.02,552.98,2388.01,9070.31,47.35,521.49,2388.03,8150.24,8.3919,392,38.93,23.2953
31,96,-0.0014,-0.0001,113.285065,108,-5.285064697265625,Low,641.96,1590.96,1397.44,553.24,2388.03,9072.39,47.4,522.16,2388.07,8148.85,8.4334,393,38.97,23.3973
31,97,0.0046,-0.0003,103.664505,107,3.3354949951171875,Low,643.1,1590.88,1406.37,553.85,2388.08,9064.26,47.6,522.23,2388.07,8145.78,8.4154,392,38.87,23.3348
31,98,0.0025,-0.0001,113.65306,106,-7.6530609130859375,Low,642.48,1583.76,1408.01,553.64,2388.05,9077.24,47.33,522.17,2388.01,8144.96,8.4327,393,38.95,23.3481
31,99,-0.0012,0.0004,114.90811,105,-9.908111572265625,Low,642.34,1588.32,1405.97,554.09,2388.04,9064.77,47.38,521.93,2388.05,8150.46,8.4167,394,38.93,23.1751
31,100,0.0007,0.0004,122.159805,104,-18.159805297851562,Low,642.98,1581.48,1395.89,554.58,2388.03,9067.04,47.5,521.81,2388.03,8150.13,8.4467,393,38.88,23.406
